Show,EpId,ClipId,Start,Stop,is_stutter,stutter_ratio,calculated_raters
StutteringIsCool,58,36,13388480,13436480,0,0.0,3
StutteringIsCool,58,37,14229920,14277920,0,0.3333333333333333,3
StutteringIsCool,58,38,14512000,14560000,0,0.0,3
StutteringIsCool,58,39,16176000,16224000,0,0.0,3
StutteringIsCool,60,0,43512640,43560640,0,0.0,3
StutteringIsCool,60,1,44615680,44663680,0,0.3333333333333333,3
StutteringIsCool,60,2,4299840,4347840,1,0.6666666666666666,3
StutteringIsCool,60,3,45839200,45887200,0,0.0,3
StutteringIsCool,60,4,45986400,46034400,0,0.3333333333333333,3
StutteringIsCool,60,5,6073280,6121280,0,0.3333333333333333,3
StutteringIsCool,60,6,7394400,7442400,1,1.0,5
StutteringIsCool,60,7,8123680,8171680,0,0.0,3
StutteringIsCool,60,8,8207520,8255520,1,0.6666666666666666,3
StutteringIsCool,60,9,1868800,1916800,0,0.3333333333333333,3
StutteringIsCool,60,10,9722560,9770560,1,1.0,4
StutteringIsCool,60,11,10738240,10786240,1,0.6666666666666666,3
StutteringIsCool,60,12,11759680,11807680,0,0.0,3
StutteringIsCool,60,13,12549760,12597760,0,0.0,3
StutteringIsCool,60,14,12671840,12719840,1,0.6666666666666666,3
StutteringIsCool,60,15,13412160,13460160,0,0.25,4
StutteringIsCool,60,16,2861600,2909600,1,1.0,3
StutteringIsCool,60,17,16533920,16581920,1,1.0,4
StutteringIsCool,60,18,16718080,16766080,1,1.0,3
StutteringIsCool,60,19,17408480,17456480,1,1.0,5
StutteringIsCool,60,20,17541120,17589120,0,0.3333333333333333,3
StutteringIsCool,60,21,17684480,17732480,0,0.0,3
StutteringIsCool,60,22,17720480,17768480,0,0.0,3
StutteringIsCool,60,23,17981120,18029120,0,0.0,3
StutteringIsCool,60,24,23572800,23620800,0,0.3333333333333333,3
StutteringIsCool,60,25,23733120,23781120,0,0.3333333333333333,3
StutteringIsCool,60,26,23794400,23842400,1,0.6666666666666666,3
StutteringIsCool,60,27,3144000,3192000,0,0.3333333333333333,3
StutteringIsCool,60,28,26120480,26168480,0,0.3333333333333333,3
StutteringIsCool,60,29,26178720,26226720,0,0.0,3
StutteringIsCool,60,30,33611040,33659040,0,0.0,3
StutteringIsCool,60,31,36905920,36953920,1,0.5,4
StutteringIsCool,60,32,36934400,36982400,1,0.5,4
StutteringIsCool,60,33,39025120,39073120,0,0.0,3
StutteringIsCool,60,34,39694720,39742720,0,0.3333333333333333,3
StutteringIsCool,60,35,40772480,40820480,0,0.0,3
StutteringIsCool,60,36,41128480,41176480,0,0.3333333333333333,3
StutteringIsCool,60,37,41527200,41575200,0,0.0,3
StutteringIsCool,60,38,41554720,41602720,0,0.0,3
StutteringIsCool,60,39,3699200,3747200,0,0.0,3
StutteringIsCool,61,0,4124320,4172320,0,0.3333333333333333,3
StutteringIsCool,61,2,46225760,46273760,0,0.0,3
StutteringIsCool,61,3,46263680,46311680,0,0.3333333333333333,3
StutteringIsCool,61,4,47924640,47972640,1,1.0,3
StutteringIsCool,61,5,51475360,51523360,0,0.3333333333333333,3
StutteringIsCool,61,6,12996480,13044480,0,0.0,3
StutteringIsCool,61,7,13143520,13191520,1,1.0,4
StutteringIsCool,61,8,14765760,14813760,0,0.0,3
StutteringIsCool,61,9,15512480,15560480,0,0.3333333333333333,3
StutteringIsCool,61,10,16156480,16204480,0,0.0,3
StutteringIsCool,61,11,4386240,4434240,0,0.0,3
StutteringIsCool,61,12,16620000,16668000,1,0.6666666666666666,3
StutteringIsCool,61,13,16661760,16709760,0,0.3333333333333333,3
StutteringIsCool,61,14,17222720,17270720,0,0.0,3
StutteringIsCool,61,15,18000640,18048640,0,0.0,3
StutteringIsCool,61,16,18730240,18778240,0,0.0,3
StutteringIsCool,61,17,18873280,18921280,1,0.6666666666666666,3
StutteringIsCool,61,18,19070400,19118400,1,0.75,4
StutteringIsCool,61,19,4494560,4542560,0,0.0,3
StutteringIsCool,61,20,19372640,19420640,0,0.3333333333333333,3
StutteringIsCool,61,21,20447200,20495200,1,0.8,5
StutteringIsCool,61,22,20849120,20897120,0,0.0,3
StutteringIsCool,61,23,20912640,20960640,0,0.0,3
StutteringIsCool,61,24,21845600,21893600,0,0.0,3
StutteringIsCool,61,25,21999680,22047680,0,0.0,3
StutteringIsCool,61,26,22159040,22207040,0,0.0,3
StutteringIsCool,61,27,22367360,22415360,0,0.0,3
StutteringIsCool,61,28,22972800,23020800,0,0.25,4
StutteringIsCool,61,29,26059200,26107200,0,0.3333333333333333,3
StutteringIsCool,61,30,27222720,27270720,0,0.0,3
StutteringIsCool,61,31,27458560,27506560,1,1.0,3
StutteringIsCool,61,32,27602400,27650400,0,0.0,3
StutteringIsCool,61,33,27770080,27818080,1,0.6666666666666666,3
StutteringIsCool,61,34,28329280,28377280,1,0.75,4
StutteringIsCool,61,35,28824800,28872800,0,0.3333333333333333,3
StutteringIsCool,61,36,30548960,30596960,1,1.0,4
StutteringIsCool,61,37,30582400,30630400,0,0.0,3
StutteringIsCool,61,38,30820480,30868480,1,0.5,4
StutteringIsCool,61,39,31719200,31767200,0,0.3333333333333333,3
StutteringIsCool,62,0,27058400,27106400,0,0.0,3
StutteringIsCool,62,1,27718720,27766720,1,1.0,4
StutteringIsCool,62,2,28344960,28392960,0,0.3333333333333333,3
StutteringIsCool,62,3,29014080,29062080,0,0.3333333333333333,3
StutteringIsCool,62,4,29080320,29128320,0,0.3333333333333333,3
StutteringIsCool,62,5,3257440,3305440,1,0.5,4
StutteringIsCool,62,6,30072320,30120320,1,1.0,3
StutteringIsCool,62,7,30344000,30392000,0,0.0,3
StutteringIsCool,62,8,31280160,31328160,1,0.5,4
StutteringIsCool,62,9,31446080,31494080,0,0.0,3
StutteringIsCool,62,10,31661120,31709120,0,0.0,3
StutteringIsCool,62,11,31734880,31782880,0,0.0,3
StutteringIsCool,62,12,4797600,4845600,0,0.0,3
StutteringIsCool,62,13,4892960,4940960,0,0.3333333333333333,3
StutteringIsCool,62,14,5614880,5662880,1,0.6666666666666666,3
StutteringIsCool,62,16,1596320,1644320,0,0.0,3
StutteringIsCool,62,17,5733920,5781920,1,0.6666666666666666,3
StutteringIsCool,62,18,6785760,6833760,0,0.3333333333333333,3
StutteringIsCool,62,19,6878880,6926880,0,0.3333333333333333,3
StutteringIsCool,62,20,8029920,8077920,0,0.0,3
StutteringIsCool,62,21,8057920,8105920,1,0.6666666666666666,3
StutteringIsCool,62,23,11272480,11320480,1,1.0,3
StutteringIsCool,62,24,11298560,11346560,0,0.0,3
StutteringIsCool,62,25,12871360,12919360,1,1.0,3
StutteringIsCool,62,26,12898240,12946240,0,0.0,3
StutteringIsCool,62,27,13048000,13096000,0,0.3333333333333333,3
StutteringIsCool,62,28,13126880,13174880,1,0.6666666666666666,3
StutteringIsCool,62,29,15141760,15189760,1,0.5,4
StutteringIsCool,62,30,17512960,17560960,0,0.0,3
StutteringIsCool,62,31,17591840,17639840,1,0.75,4
StutteringIsCool,62,32,18081920,18129920,1,0.5,4
StutteringIsCool,62,33,2683360,2731360,0,0.0,3
StutteringIsCool,62,34,19493440,19541440,1,1.0,7
StutteringIsCool,62,35,20127520,20175520,0,0.0,3
StutteringIsCool,62,36,20163520,20211520,1,1.0,3
StutteringIsCool,62,37,20443200,20491200,1,1.0,4
StutteringIsCool,62,38,20790720,20838720,0,0.0,3
StutteringIsCool,62,39,22284800,22332800,0,0.0,3
StutteringIsCool,63,0,39617760,39665760,0,0.0,3
StutteringIsCool,63,1,39668480,39716480,1,0.6666666666666666,3
StutteringIsCool,63,2,40758560,40806560,0,0.3333333333333333,3
StutteringIsCool,63,3,42104800,42152800,0,0.0,3
StutteringIsCool,63,4,11872480,11920480,1,0.6666666666666666,3
StutteringIsCool,63,5,43961280,44009280,0,0.3333333333333333,3
StutteringIsCool,63,6,12151520,12199520,1,0.6666666666666666,3
StutteringIsCool,63,7,12204640,12252640,1,1.0,3
StutteringIsCool,63,9,14360000,14408000,1,0.6666666666666666,3
StutteringIsCool,63,10,8284000,8332000,0,0.0,3
StutteringIsCool,63,11,8316480,8364480,0,0.0,3
StutteringIsCool,63,12,14528640,14576640,1,0.75,4
StutteringIsCool,63,13,15467840,15515840,1,0.6666666666666666,3
StutteringIsCool,63,14,16730880,16778880,0,0.3333333333333333,3
StutteringIsCool,63,15,17129600,17177600,1,0.6666666666666666,3
StutteringIsCool,63,16,17393440,17441440,0,0.0,3
StutteringIsCool,63,17,17429920,17477920,1,0.6666666666666666,3
StutteringIsCool,63,18,17507520,17555520,1,1.0,3
StutteringIsCool,63,19,18548640,18596640,1,0.6666666666666666,3
StutteringIsCool,63,20,22086560,22134560,1,1.0,4
StutteringIsCool,63,21,22119680,22167680,0,0.3333333333333333,3
StutteringIsCool,63,22,23404640,23452640,1,0.75,4
StutteringIsCool,63,23,24117440,24165440,0,0.3333333333333333,3
StutteringIsCool,63,24,25478560,25526560,0,0.0,3
StutteringIsCool,63,25,28202240,28250240,1,1.0,3
StutteringIsCool,63,26,28244000,28292000,1,1.0,4
StutteringIsCool,63,27,30070080,30118080,1,0.75,4
StutteringIsCool,63,28,30978080,31026080,0,0.3333333333333333,3
StutteringIsCool,63,29,31396000,31444000,0,0.0,3
StutteringIsCool,63,30,31944160,31992160,1,1.0,4
StutteringIsCool,63,31,32850880,32898880,1,0.5,4
StutteringIsCool,63,32,11132160,11180160,0,0.3333333333333333,3
StutteringIsCool,63,33,34173120,34221120,1,1.0,3
StutteringIsCool,63,34,34285920,34333920,0,0.0,3
StutteringIsCool,63,35,34460640,34508640,0,0.0,3
StutteringIsCool,63,36,35197760,35245760,0,0.3333333333333333,3
StutteringIsCool,63,37,11167520,11215520,1,1.0,4
StutteringIsCool,63,38,37597120,37645120,1,0.6666666666666666,3
StutteringIsCool,63,39,37721760,37769760,0,0.0,3
StutteringIsCool,64,0,29345120,29393120,0,0.0,3
StutteringIsCool,64,1,29683360,29731360,0,0.25,4
StutteringIsCool,64,2,31614560,31662560,1,1.0,3
StutteringIsCool,64,3,31862240,31910240,0,0.0,3
StutteringIsCool,64,4,31892480,31940480,0,0.0,3
StutteringIsCool,64,5,3679040,3727040,0,0.0,3
StutteringIsCool,64,6,3708320,3756320,1,0.6666666666666666,3
StutteringIsCool,64,7,33105440,33153440,1,0.6666666666666666,3
StutteringIsCool,64,8,33148000,33196000,0,0.3333333333333333,3
StutteringIsCool,64,9,3757120,3805120,0,0.3333333333333333,3
StutteringIsCool,64,10,5258560,5306560,0,0.0,3
StutteringIsCool,64,11,5799520,5847520,0,0.0,3
StutteringIsCool,64,12,6440160,6488160,0,0.0,3
StutteringIsCool,64,13,6622880,6670880,0,0.0,3
StutteringIsCool,64,14,10104160,10152160,0,0.0,3
StutteringIsCool,64,15,11031680,11079680,0,0.3333333333333333,3
StutteringIsCool,64,16,11991040,12039040,0,0.0,3
StutteringIsCool,64,17,12091360,12139360,1,0.6666666666666666,3
StutteringIsCool,64,18,12969440,13017440,0,0.3333333333333333,3
StutteringIsCool,64,19,13493760,13541760,0,0.3333333333333333,3
StutteringIsCool,64,20,13760320,13808320,0,0.3333333333333333,3
StutteringIsCool,64,21,3070560,3118560,0,0.0,3
StutteringIsCool,64,22,16078560,16126560,0,0.0,3
StutteringIsCool,64,23,16850400,16898400,1,1.0,4
StutteringIsCool,64,24,16916320,16964320,0,0.0,3
StutteringIsCool,64,25,17380960,17428960,0,0.0,3
StutteringIsCool,64,26,18480640,18528640,0,0.3333333333333333,3
StutteringIsCool,64,27,20204640,20252640,1,1.0,3
StutteringIsCool,64,28,20292320,20340320,1,1.0,3
StutteringIsCool,64,29,21474400,21522400,1,1.0,3
StutteringIsCool,64,30,23381760,23429760,0,0.0,3
StutteringIsCool,64,31,24209920,24257920,1,1.0,4
StutteringIsCool,64,32,24585280,24633280,0,0.0,3
StutteringIsCool,64,33,25618240,25666240,0,0.0,3
StutteringIsCool,64,34,25649760,25697760,1,0.6666666666666666,3
StutteringIsCool,64,35,25898880,25946880,1,0.6666666666666666,3
StutteringIsCool,64,36,25997600,26045600,0,0.0,3
StutteringIsCool,64,37,26184480,26232480,0,0.3333333333333333,3
StutteringIsCool,64,38,26738080,26786080,0,0.0,3
StutteringIsCool,64,39,28300160,28348160,0,0.3333333333333333,3
StutteringIsCool,66,0,35582080,35630080,0,0.3333333333333333,3
StutteringIsCool,66,1,35620000,35668000,0,0.0,3
StutteringIsCool,66,2,5265760,5313760,1,0.75,4
StutteringIsCool,66,3,5867520,5915520,1,0.75,4
StutteringIsCool,66,4,7780960,7828960,0,0.0,3
StutteringIsCool,66,5,8546880,8594880,0,0.3333333333333333,3
StutteringIsCool,66,6,8967840,9015840,0,0.3333333333333333,3
StutteringIsCool,66,7,9179040,9227040,0,0.25,4
StutteringIsCool,66,8,9302240,9350240,0,0.3333333333333333,3
StutteringIsCool,66,9,9415040,9463040,0,0.3333333333333333,3
StutteringIsCool,66,10,11923520,11971520,0,0.3333333333333333,3
StutteringIsCool,66,11,13070080,13118080,0,0.0,3
StutteringIsCool,66,12,14405120,14453120,1,0.6666666666666666,3
StutteringIsCool,66,13,15328800,15376800,0,0.0,3
StutteringIsCool,66,14,15450240,15498240,0,0.0,3
StutteringIsCool,66,15,16354400,16402400,1,0.6666666666666666,3
StutteringIsCool,66,16,17327040,17375040,0,0.0,3
StutteringIsCool,66,17,17807840,17855840,0,0.3333333333333333,3
StutteringIsCool,66,18,19138240,19186240,1,0.6666666666666666,3
StutteringIsCool,66,19,19167200,19215200,1,1.0,4
StutteringIsCool,66,20,19892800,19940800,1,0.6666666666666666,3
StutteringIsCool,66,21,22273280,22321280,1,0.6666666666666666,3
StutteringIsCool,66,22,24789600,24837600,0,0.0,3
StutteringIsCool,66,23,25246400,25294400,1,0.5,4
StutteringIsCool,66,24,25332800,25380800,0,0.0,3
StutteringIsCool,66,25,25446240,25494240,0,0.3333333333333333,3
StutteringIsCool,66,26,25472160,25520160,0,0.3333333333333333,3
StutteringIsCool,66,27,25884480,25932480,1,0.5,4
StutteringIsCool,66,28,26160000,26208000,0,0.25,4
StutteringIsCool,66,29,27091680,27139680,0,0.3333333333333333,3
StutteringIsCool,66,30,4530720,4578720,0,0.25,4
StutteringIsCool,66,31,27326080,27374080,0,0.0,3
StutteringIsCool,66,32,28066400,28114400,1,1.0,4
StutteringIsCool,66,33,28552160,28600160,1,0.75,4
StutteringIsCool,66,34,4660000,4708000,1,0.8,5
StutteringIsCool,66,35,29427680,29475680,1,1.0,3
StutteringIsCool,66,36,29975680,30023680,0,0.0,3
StutteringIsCool,66,37,31735680,31783680,0,0.3333333333333333,3
StutteringIsCool,66,38,31962240,32010240,0,0.3333333333333333,3
StutteringIsCool,66,39,4741120,4789120,0,0.3333333333333333,3
StutteringIsCool,67,0,28628160,28676160,0,0.3333333333333333,3
StutteringIsCool,67,1,28791680,28839680,0,0.0,3
StutteringIsCool,67,2,29750400,29798400,0,0.3333333333333333,3
StutteringIsCool,67,3,30259680,30307680,0,0.0,3
StutteringIsCool,67,4,30863040,30911040,0,0.0,3
StutteringIsCool,67,5,1506240,1554240,0,0.0,3
StutteringIsCool,67,6,31024960,31072960,0,0.0,3
StutteringIsCool,67,7,1830880,1878880,0,0.0,3
StutteringIsCool,67,8,1926400,1974400,0,0.3333333333333333,3
StutteringIsCool,67,9,2281600,2329600,1,1.0,3
StutteringIsCool,67,10,2446880,2494880,0,0.0,3
StutteringIsCool,67,11,3493920,3541920,0,0.3333333333333333,3
StutteringIsCool,67,12,3694880,3742880,0,0.3333333333333333,3
StutteringIsCool,67,13,5555040,5603040,0,0.0,3
StutteringIsCool,67,14,6760000,6808000,0,0.0,3
StutteringIsCool,67,15,908800,956800,0,0.0,3
StutteringIsCool,67,16,7105600,7153600,0,0.0,3
StutteringIsCool,67,17,7139200,7187200,0,0.25,4
StutteringIsCool,67,18,7249600,7297600,0,0.3333333333333333,3
StutteringIsCool,67,19,7664000,7712000,0,0.0,3
StutteringIsCool,67,20,7939040,7987040,0,0.0,3
StutteringIsCool,67,21,7978400,8026400,0,0.3333333333333333,3
StutteringIsCool,67,22,8318880,8366880,0,0.0,3
StutteringIsCool,67,23,8403200,8451200,0,0.0,3
StutteringIsCool,67,24,8465600,8513600,0,0.0,3
StutteringIsCool,67,25,8819200,8867200,0,0.25,4
StutteringIsCool,67,26,8985120,9033120,0,0.0,3
StutteringIsCool,67,27,1050080,1098080,1,0.5,4
StutteringIsCool,67,28,9171840,9219840,0,0.0,3
StutteringIsCool,67,29,11937760,11985760,0,0.0,3
StutteringIsCool,67,30,12926080,12974080,0,0.0,3
StutteringIsCool,67,31,16634080,16682080,0,0.0,3
StutteringIsCool,67,32,19305280,19353280,1,1.0,4
StutteringIsCool,67,33,22822560,22870560,0,0.3333333333333333,3
StutteringIsCool,67,34,22852160,22900160,1,0.6666666666666666,3
StutteringIsCool,67,35,24256000,24304000,1,1.0,3
StutteringIsCool,67,36,24917920,24965920,0,0.0,3
StutteringIsCool,67,37,25808160,25856160,0,0.0,3
StutteringIsCool,67,38,26580640,26628640,0,0.0,3
StutteringIsCool,67,39,27007040,27055040,0,0.3333333333333333,3
StutteringIsCool,68,0,35582240,35630240,0,0.3333333333333333,3
StutteringIsCool,68,1,36998880,37046880,1,0.6666666666666666,3
StutteringIsCool,68,2,37195840,37243840,0,0.0,3
StutteringIsCool,68,3,38596480,38644480,0,0.3333333333333333,3
StutteringIsCool,68,4,39446240,39494240,0,0.3333333333333333,3
StutteringIsCool,68,5,39961280,40009280,1,1.0,3
StutteringIsCool,68,6,39996000,40044000,0,0.3333333333333333,3
StutteringIsCool,68,7,40826560,40874560,1,0.75,4
StutteringIsCool,68,8,41869760,41917760,0,0.3333333333333333,3
StutteringIsCool,68,9,42594560,42642560,0,0.3333333333333333,3
StutteringIsCool,68,10,3562080,3610080,1,1.0,4
StutteringIsCool,68,11,4750560,4798560,0,0.0,3
StutteringIsCool,68,12,1230560,1278560,0,0.0,3
StutteringIsCool,68,13,6571840,6619840,0,0.0,3
StutteringIsCool,68,14,8327200,8375200,1,1.0,3
StutteringIsCool,68,15,9708800,9756800,1,1.0,3
StutteringIsCool,68,16,9925600,9973600,1,1.0,4
StutteringIsCool,68,17,11541440,11589440,0,0.0,3
StutteringIsCool,68,18,13041760,13089760,0,0.0,3
StutteringIsCool,68,19,13719360,13767360,0,0.3333333333333333,3
StutteringIsCool,68,20,14298400,14346400,0,0.3333333333333333,3
StutteringIsCool,68,21,14351840,14399840,0,0.0,3
StutteringIsCool,68,22,14878560,14926560,0,0.0,3
StutteringIsCool,68,23,15691040,15739040,1,1.0,3
StutteringIsCool,68,24,2187200,2235200,0,0.0,3
StutteringIsCool,68,25,16679200,16727200,0,0.3333333333333333,3
StutteringIsCool,68,26,17108320,17156320,0,0.0,3
StutteringIsCool,68,27,17155680,17203680,0,0.0,3
StutteringIsCool,68,28,17580960,17628960,0,0.0,3
StutteringIsCool,68,29,17920160,17968160,0,0.3333333333333333,3
StutteringIsCool,68,30,19345600,19393600,0,0.3333333333333333,3
StutteringIsCool,68,31,2293920,2341920,0,0.0,3
StutteringIsCool,68,32,20063360,20111360,0,0.0,3
StutteringIsCool,68,33,25960480,26008480,1,1.0,5
StutteringIsCool,68,34,26439200,26487200,0,0.0,3
StutteringIsCool,68,35,26517600,26565600,0,0.3333333333333333,3
StutteringIsCool,68,36,27062560,27110560,1,1.0,3
StutteringIsCool,68,37,30016160,30064160,0,0.0,3
StutteringIsCool,68,38,31463680,31511680,1,0.6666666666666666,3
StutteringIsCool,68,39,2887680,2935680,0,0.0,3
StutteringIsCool,69,0,46932640,46980640,0,0.3333333333333333,3
StutteringIsCool,69,1,10042720,10090720,0,0.3333333333333333,3
StutteringIsCool,69,2,10799360,10847360,1,1.0,4
StutteringIsCool,69,3,10996800,11044800,0,0.0,3
StutteringIsCool,69,4,11733280,11781280,1,0.6666666666666666,3
StutteringIsCool,69,5,12328960,12376960,0,0.3333333333333333,3
StutteringIsCool,69,6,14722080,14770080,0,0.3333333333333333,3
StutteringIsCool,69,7,14785280,14833280,0,0.0,3
StutteringIsCool,69,8,15121920,15169920,1,1.0,3
StutteringIsCool,69,9,16609440,16657440,0,0.0,3
StutteringIsCool,69,10,17826880,17874880,1,0.6666666666666666,3
StutteringIsCool,69,11,18083360,18131360,0,0.0,3
StutteringIsCool,69,12,7092320,7140320,0,0.3333333333333333,3
StutteringIsCool,69,13,21534560,21582560,0,0.0,3
StutteringIsCool,69,14,22675040,22723040,1,1.0,3
StutteringIsCool,69,15,22788160,22836160,0,0.3333333333333333,3
StutteringIsCool,69,16,23087520,23135520,1,1.0,3
StutteringIsCool,69,17,23249120,23297120,0,0.3333333333333333,3
StutteringIsCool,69,18,7287680,7335680,0,0.0,3
StutteringIsCool,69,19,25076000,25124000,0,0.0,3
StutteringIsCool,69,20,25736000,25784000,1,0.6666666666666666,3
StutteringIsCool,69,21,7998400,8046400,1,0.6666666666666666,3
StutteringIsCool,69,22,29245760,29293760,0,0.0,3
StutteringIsCool,69,23,29582080,29630080,0,0.0,3
StutteringIsCool,69,24,32521920,32569920,1,0.6666666666666666,3
StutteringIsCool,69,25,34087200,34135200,1,0.6666666666666666,3
StutteringIsCool,69,26,36105280,36153280,0,0.0,3
StutteringIsCool,69,27,36141920,36189920,0,0.0,3
StutteringIsCool,69,28,36403520,36451520,0,0.0,3
StutteringIsCool,69,29,39413440,39461440,0,0.0,3
StutteringIsCool,69,30,40088960,40136960,0,0.0,3
StutteringIsCool,69,31,40195200,40243200,0,0.3333333333333333,3
StutteringIsCool,69,32,41460480,41508480,0,0.3333333333333333,3
StutteringIsCool,69,33,42070400,42118400,1,0.75,4
StutteringIsCool,69,34,42452480,42500480,0,0.0,3
StutteringIsCool,69,35,42483200,42531200,0,0.3333333333333333,3
StutteringIsCool,69,36,43967040,44015040,0,0.0,3
StutteringIsCool,69,37,44362560,44410560,1,1.0,3
StutteringIsCool,69,38,44458240,44506240,0,0.3333333333333333,3
StutteringIsCool,69,39,46574880,46622880,0,0.0,3
StutteringIsCool,70,0,20105120,20153120,0,0.0,3
StutteringIsCool,70,1,20235040,20283040,0,0.0,3
StutteringIsCool,70,2,20556960,20604960,0,0.0,3
StutteringIsCool,70,3,6585280,6633280,1,1.0,3
StutteringIsCool,70,4,23418880,23466880,0,0.0,3
StutteringIsCool,70,5,24205440,24253440,0,0.3333333333333333,3
StutteringIsCool,70,6,24526880,24574880,0,0.0,3
StutteringIsCool,70,7,26287360,26335360,0,0.0,3
StutteringIsCool,70,8,26926880,26974880,0,0.0,3
StutteringIsCool,70,9,29852640,29900640,0,0.0,3
StutteringIsCool,70,10,30434560,30482560,0,0.0,3
StutteringIsCool,70,11,32020320,32068320,0,0.0,3
StutteringIsCool,70,12,34536800,34584800,0,0.0,3
StutteringIsCool,70,13,38752480,38800480,0,0.0,3
StutteringIsCool,70,14,38924960,38972960,0,0.0,3
StutteringIsCool,70,15,39859520,39907520,0,0.0,3
StutteringIsCool,70,16,40531040,40579040,0,0.0,3
StutteringIsCool,70,17,40626240,40674240,0,0.0,3
StutteringIsCool,70,18,41457600,41505600,0,0.0,3
StutteringIsCool,70,19,9772960,9820960,0,0.0,3
StutteringIsCool,70,20,43734080,43782080,0,0.0,3
StutteringIsCool,70,21,2549440,2597440,0,0.3333333333333333,3
StutteringIsCool,70,22,48462240,48510240,0,0.0,3
StutteringIsCool,70,23,48498720,48546720,0,0.0,3
StutteringIsCool,70,24,48693760,48741760,0,0.0,3
StutteringIsCool,70,25,48954560,49002560,0,0.0,3
StutteringIsCool,70,26,49950720,49998720,0,0.0,3
StutteringIsCool,70,27,50189280,50237280,0,0.0,3
StutteringIsCool,70,28,50426240,50474240,0,0.0,3
StutteringIsCool,70,29,50912480,50960480,0,0.0,3
StutteringIsCool,70,30,52045440,52093440,1,0.6666666666666666,3
StutteringIsCool,70,31,53641920,53689920,0,0.3333333333333333,3
StutteringIsCool,70,32,11032800,11080800,1,0.6666666666666666,3
StutteringIsCool,70,33,3309440,3357440,1,0.75,4
StutteringIsCool,70,34,13172000,13220000,0,0.0,3
StutteringIsCool,70,35,13441120,13489120,0,0.0,3
StutteringIsCool,70,36,13993120,14041120,0,0.3333333333333333,3
StutteringIsCool,70,37,15052640,15100640,0,0.0,3
StutteringIsCool,70,38,17786080,17834080,0,0.0,3
StutteringIsCool,70,39,18128160,18176160,0,0.0,3
StutteringIsCool,71,0,2080,50080,1,0.6666666666666666,3
StutteringIsCool,71,1,84103840,84151840,0,0.3333333333333333,3
StutteringIsCool,71,2,84129120,84177120,0,0.0,3
StutteringIsCool,71,3,86611360,86659360,0,0.3333333333333333,3
StutteringIsCool,71,4,18866880,18914880,0,0.0,3
StutteringIsCool,71,5,19101280,19149280,1,0.6,5
StutteringIsCool,71,6,19130880,19178880,1,0.5,4
StutteringIsCool,71,7,21088320,21136320,1,0.6666666666666666,3
StutteringIsCool,71,8,22061280,22109280,0,0.3333333333333333,3
StutteringIsCool,71,9,27023520,27071520,0,0.0,3
StutteringIsCool,71,10,29382560,29430560,0,0.0,3
StutteringIsCool,71,11,36626720,36674720,1,0.6666666666666666,3
StutteringIsCool,71,12,41486240,41534240,0,0.0,3
StutteringIsCool,71,13,42785440,42833440,0,0.3333333333333333,3
StutteringIsCool,71,14,44928320,44976320,0,0.0,3
StutteringIsCool,71,15,45416000,45464000,1,0.6666666666666666,3
StutteringIsCool,71,16,45452960,45500960,0,0.0,3
StutteringIsCool,71,17,45482560,45530560,1,0.6,5
StutteringIsCool,71,18,47878080,47926080,0,0.0,3
StutteringIsCool,71,19,49041760,49089760,0,0.0,3
StutteringIsCool,71,20,8026880,8074880,0,0.3333333333333333,3
StutteringIsCool,71,21,8057600,8105600,1,0.6666666666666666,3
StutteringIsCool,71,22,49272320,49320320,1,1.0,3
StutteringIsCool,71,23,50488480,50536480,0,0.0,3
StutteringIsCool,71,24,55244800,55292800,1,1.0,4
StutteringIsCool,71,25,55947680,55995680,1,0.8,5
StutteringIsCool,71,26,56772320,56820320,0,0.25,4
StutteringIsCool,71,27,56925440,56973440,1,0.5,4
StutteringIsCool,71,28,57472160,57520160,1,1.0,3
StutteringIsCool,71,29,61696960,61744960,0,0.0,3
StutteringIsCool,71,30,64404000,64452000,0,0.0,3
StutteringIsCool,71,31,65722720,65770720,1,0.75,4
StutteringIsCool,71,32,66426880,66474880,1,1.0,3
StutteringIsCool,71,33,68508160,68556160,0,0.0,3
StutteringIsCool,71,34,69577120,69625120,0,0.0,3
StutteringIsCool,71,35,75364640,75412640,1,1.0,3
StutteringIsCool,71,36,76311840,76359840,0,0.0,3
StutteringIsCool,71,37,77236160,77284160,0,0.0,3
StutteringIsCool,71,38,77299520,77347520,0,0.3333333333333333,3
StutteringIsCool,71,39,81511840,81559840,0,0.3333333333333333,3
StutteringIsCool,74,0,28554880,28602880,0,0.0,3
StutteringIsCool,74,1,28770400,28818400,1,1.0,4
StutteringIsCool,74,2,29152800,29200800,0,0.3333333333333333,3
StutteringIsCool,74,3,29181120,29229120,0,0.3333333333333333,3
StutteringIsCool,74,4,2252640,2300640,0,0.0,3
StutteringIsCool,74,5,30054240,30102240,0,0.3333333333333333,3
StutteringIsCool,74,6,34331680,34379680,0,0.3333333333333333,3
StutteringIsCool,74,7,3940640,3988640,0,0.0,3
StutteringIsCool,74,8,183840,231840,0,0.0,3
StutteringIsCool,74,9,4715360,4763360,0,0.3333333333333333,3
StutteringIsCool,74,10,4790720,4838720,1,1.0,3
StutteringIsCool,74,11,7281760,7329760,0,0.0,3
StutteringIsCool,74,12,7587840,7635840,1,0.6666666666666666,3
StutteringIsCool,74,13,7699200,7747200,0,0.3333333333333333,3
